"idx","level_1","level_2","level_3","level_4","level_5"
4451,"25186301001","25186301","251863","25","09"
4452,"25189801001","25189801","251898","25","09"
4453,"25190201001","25190201","251902","25","09"
4454,"25191901001","25191901","251919","25","09"
4455,"25192401001","25192401","251924","25","09"
4456,"25193001001","25193001","251930","25","09"
4457,"25194501001","25194501","251945","25","09"
4458,"25196101001","25196101","251961","25","09"
4459,"25197701001","25197701","251977","25","09"
4460,"25200001001","25200001","252000","25","09"
4461,"25201701001","25201701","252017","25","09"
4462,"25202201001","25202201","252022","25","09"
4463,"25203801001","25203801","252038","25","09"
4464,"25203801002","25203801","252038","25","09"
4465,"25203801003","25203801","252038","25","09"
4466,"25203801004","25203801","252038","25","09"
4467,"25203801005","25203801","252038","25","09"
4468,"25203801006","25203801","252038","25","09"
4469,"25203801007","25203801","252038","25","09"
4470,"25204301001","25204301","252043","25","09"
4471,"25204301002","25204301","252043","25","09"
4472,"25205601001","25205601","252056","25","09"
4473,"25206901001","25206901","252069","25","09"
4474,"25207501001","25207501","252075","25","09"
4475,"25207501002","25207501","252075","25","09"
4476,"25207501003","25207501","252075","25","09"
4477,"25207502001","25207502","252075","25","09"
4478,"25207502002","25207502","252075","25","09"
4479,"25208101001","25208101","252081","25","09"
4480,"25209401001","25209401","252094","25","09"
4481,"25210801001","25210801","252108","25","09"
4482,"25211501001","25211501","252115","25","09"
4483,"25212001001","25212001","252120","25","09"
4484,"25215401001","25215401","252154","25","09"
4485,"25216701001","25216701","252167","25","09"
4486,"25217301001","25217301","252173","25","09"
4487,"25217301002","25217301","252173","25","09"
4488,"25217302001","25217302","252173","25","09"
4489,"25217302002","25217302","252173","25","09"
4490,"25217302003","25217302","252173","25","09"
4491,"25217303001","25217303","252173","25","09"
4492,"25217303002","25217303","252173","25","09"
4493,"25217303003","25217303","252173","25","09"
4494,"25217304001","25217304","252173","25","09"
4495,"25217304002","25217304","252173","25","09"
4496,"25218901001","25218901","252189","25","09"
4497,"25219201001","25219201","252192","25","09"
4498,"25220601001","25220601","252206","25","09"
4499,"25221301001","25221301","252213","25","09"
4500,"25222801001","25222801","252228","25","09"
4501,"25223401001","25223401","252234","25","09"
4502,"25224901001","25224901","252249","25","09"
4503,"25225201001","25225201","252252","25","09"
4504,"25226501001","25226501","252265","25","09"
4505,"25227101001","25227101","252271","25","09"
4506,"25228701001","25228701","252287","25","09"
4507,"25228701002","25228701","252287","25","09"
4508,"25230401001","25230401","252304","25","09"
4509,"25231101001","25231101","252311","25","09"
4510,"25232601001","25232601","252326","25","09"
4511,"25233201001","25233201","252332","25","09"
4512,"25234701001","25234701","252347","25","09"
4513,"25234701002","25234701","252347","25","09"
4514,"25234702001","25234702","252347","25","09"
4515,"25234702002","25234702","252347","25","09"
4516,"25234703001","25234703","252347","25","09"
4517,"25238501001","25238501","252385","25","09"
4518,"25239801001","25239801","252398","25","09"
4519,"25240201001","25240201","252402","25","09"
4520,"25242401001","25242401","252424","25","09"
4521,"25243001001","25243001","252430","25","09"
4522,"25243001002","25243001","252430","25","09"
4523,"25243001003","25243001","252430","25","09"
4524,"25244501001","25244501","252445","25","09"
4525,"25245801001","25245801","252458","25","09"
4526,"25247701001","25247701","252477","25","09"
4527,"25248301001","25248301","252483","25","09"
4528,"25249601001","25249601","252496","25","09"
4529,"25250901001","25250901","252509","25","09"
4530,"25251601001","25251601","252516","25","09"
4531,"25252101001","25252101","252521","25","09"
4532,"25253701001","25253701","252537","25","09"
4533,"25254201001","25254201","252542","25","09"
4534,"25255501001","25255501","252555","25","09"
4535,"25901001001","25901001","259010","25","09"
4536,"25902501001","25902501","259025","25","09"
4537,"25903101001","25903101","259031","25","09"
4538,"25904601001","25904601","259046","25","09"
4539,"25905901001","25905901","259059","25","09"
4540,"25906201001","25906201","259062","25","09"
4541,"25907801001","25907801","259078","25","09"
4542,"25908401001","25908401","259084","25","09"
4543,"25909701001","25909701","259097","25","09"
4544,"25910101001","25910101","259101","25","09"
4545,"25911801001","25911801","259118","25","09"
4546,"25912301001","25912301","259123","25","09"
4547,"25913901001","25913901","259139","25","09"
4548,"43001701001","43001701","430017","43","09"
4549,"43002201001","43002201","430022","43","09"
4550,"43003801001","43003801","430038","43","09"
4551,"43004301001","43004301","430043","43","09"
4552,"43004301002","43004301","430043","43","09"
4553,"43004301003","43004301","430043","43","09"
4554,"43004301004","43004301","430043","43","09"
4555,"43004302001","43004302","430043","43","09"
4556,"43004302002","43004302","430043","43","09"
4557,"43005601001","43005601","430056","43","09"
4558,"43005602001","43005602","430056","43","09"
4559,"43006901001","43006901","430069","43","09"
4560,"43007501001","43007501","430075","43","09"
4561,"43008101001","43008101","430081","43","09"
4562,"43009401001","43009401","430094","43","09"
4563,"43010801001","43010801","430108","43","09"
4564,"43011501001","43011501","430115","43","09"
4565,"43012001001","43012001","430120","43","09"
4566,"43012001002","43012001","430120","43","09"
4567,"43012001003","43012001","430120","43","09"
4568,"43013601001","43013601","430136","43","09"
4569,"43013601002","43013601","430136","43","09"
4570,"43013601003","43013601","430136","43","09"
4571,"43014101001","43014101","430141","43","09"
4572,"43014101002","43014101","430141","43","09"
4573,"43014102001","43014102","430141","43","09"
4574,"43014102002","43014102","430141","43","09"
4575,"43014103001","43014103","430141","43","09"
4576,"43014103002","43014103","430141","43","09"
4577,"43014104001","43014104","430141","43","09"
4578,"43014104002","43014104","430141","43","09"
4579,"43014104003","43014104","430141","43","09"
4580,"43014104004","43014104","430141","43","09"
4581,"43014104005","43014104","430141","43","09"
4582,"43014104006","43014104","430141","43","09"
4583,"43015401001","43015401","430154","43","09"
4584,"43016701001","43016701","430167","43","09"
4585,"43016701002","43016701","430167","43","09"
4586,"43017301001","43017301","430173","43","09"
4587,"43018901001","43018901","430189","43","09"
4588,"43019201001","43019201","430192","43","09"
4589,"43020601001","43020601","430206","43","09"
4590,"43020601002","43020601","430206","43","09"
4591,"43021301001","43021301","430213","43","09"
4592,"43022801001","43022801","430228","43","09"
4593,"43022801002","43022801","430228","43","09"
4594,"43023401001","43023401","430234","43","09"
4595,"43024901001","43024901","430249","43","09"
4596,"43025201001","43025201","430252","43","09"
4597,"43026501001","43026501","430265","43","09"
4598,"43027101001","43027101","430271","43","09"
4599,"43028701001","43028701","430287","43","09"
4600,"43028701002","43028701","430287","43","09"
4601,"43029001001","43029001","430290","43","09"
4602,"43030401001","43030401","430304","43","09"
4603,"43031101001","43031101","430311","43","09"
4604,"43032601001","43032601","430326","43","09"
4605,"43033201001","43033201","430332","43","09"
4606,"43034701001","43034701","430347","43","09"
4607,"43035001001","43035001","430350","43","09"
4608,"43036301001","43036301","430363","43","09"
4609,"43037901001","43037901","430379","43","09"
4610,"43037901002","43037901","430379","43","09"
4611,"43037901003","43037901","430379","43","09"
4612,"43037902001","43037902","430379","43","09"
4613,"43037902002","43037902","430379","43","09"
4614,"43037902003","43037902","430379","43","09"
4615,"43037903001","43037903","430379","43","09"
4616,"43037903002","43037903","430379","43","09"
4617,"43037903003","43037903","430379","43","09"
4618,"43037903004","43037903","430379","43","09"
4619,"43037904001","43037904","430379","43","09"
4620,"43038501001","43038501","430385","43","09"
4621,"43038501002","43038501","430385","43","09"
4622,"43038501003","43038501","430385","43","09"
4623,"43038501004","43038501","430385","43","09"
4624,"43038501005","43038501","430385","43","09"
4625,"43038501006","43038501","430385","43","09"
4626,"43038502001","43038502","430385","43","09"
4627,"43038502002","43038502","430385","43","09"
4628,"43038502003","43038502","430385","43","09"
4629,"43038502004","43038502","430385","43","09"
4630,"43038502005","43038502","430385","43","09"
4631,"43038502006","43038502","430385","43","09"
4632,"43038502007","43038502","430385","43","09"
4633,"43038502008","43038502","430385","43","09"
4634,"43038502009","43038502","430385","43","09"
4635,"43038502010","43038502","430385","43","09"
4636,"43039801001","43039801","430398","43","09"
4637,"43040201001","43040201","430402","43","09"
4638,"43041901001","43041901","430419","43","09"
4639,"43042401001","43042401","430424","43","09"
4640,"43042401002","43042401","430424","43","09"
4641,"43043001001","43043001","430430","43","09"
4642,"43043001002","43043001","430430","43","09"
4643,"43044501001","43044501","430445","43","09"
4644,"43044502001","43044502","430445","43","09"
4645,"43044502002","43044502","430445","43","09"
4646,"43045801001","43045801","430458","43","09"
4647,"43046101001","43046101","430461","43","09"
4648,"43047701001","43047701","430477","43","09"
4649,"43047701002","43047701","430477","43","09"
4650,"43047702001","43047702","430477","43","09"
4651,"43048301001","43048301","430483","43","09"
4652,"43049601001","43049601","430496","43","09"
4653,"43050901001","43050901","430509","43","09"
4654,"43050901002","43050901","430509","43","09"
4655,"43051601001","43051601","430516","43","09"
4656,"43051601002","43051601","430516","43","09"
4657,"43051601003","43051601","430516","43","09"
4658,"43051601004","43051601","430516","43","09"
4659,"43051601005","43051601","430516","43","09"
4660,"43052101001","43052101","430521","43","09"
4661,"43053701001","43053701","430537","43","09"
4662,"43054201001","43054201","430542","43","09"
4663,"43054202001","43054202","430542","43","09"
4664,"43055501001","43055501","430555","43","09"
4665,"43055502001","43055502","430555","43","09"
4666,"43056801001","43056801","430568","43","09"
4667,"43057401001","43057401","430574","43","09"
4668,"43058001001","43058001","430580","43","09"
4669,"43059301001","43059301","430593","43","09"
4670,"43060701001","43060701","430607","43","09"
4671,"43060701002","43060701","430607","43","09"
4672,"43060702001","43060702","430607","43","09"
4673,"43061401001","43061401","430614","43","09"
4674,"43062901001","43062901","430629","43","09"
4675,"43063501001","43063501","430635","43","09"
4676,"43064001001","43064001","430640","43","09"
4677,"43064002001","43064002","430640","43","09"
4678,"43065301001","43065301","430653","43","09"
4679,"43066601001","43066601","430666","43","09"
4680,"43067201001","43067201","430672","43","09"
4681,"43068801001","43068801","430688","43","09"
4682,"43069101001","43069101","430691","43","09"
4683,"43070501001","43070501","430705","43","09"
4684,"43071201001","43071201","430712","43","09"
4685,"43072701001","43072701","430727","43","09"
4686,"43073301001","43073301","430733","43","09"
4687,"43074801001","43074801","430748","43","09"
4688,"43075101001","43075101","430751","43","09"
4689,"43076401001","43076401","430764","43","09"
4690,"43077001001","43077001","430770","43","09"
4691,"43078601001","43078601","430786","43","09"
4692,"43079901001","43079901","430799","43","09"
4693,"43080301001","43080301","430803","43","09"
4694,"43081001001","43081001","430810","43","09"
4695,"43082501001","43082501","430825","43","09"
4696,"43083101001","43083101","430831","43","09"
4697,"43084601001","43084601","430846","43","09"
4698,"43085901001","43085901","430859","43","09"
4699,"43086201001","43086201","430862","43","09"
4700,"43086202001","43086202","430862","43","09"
4701,"43086202002","43086202","430862","43","09"
4702,"43086202003","43086202","430862","43","09"
4703,"43088401001","43088401","430884","43","09"
4704,"43088401002","43088401","430884","43","09"
